"","new.date2","precip1"
"951",1983-03-04,"0.45"
"952",1983-04-04,"0"
"953",1983-05-04,"0"
"954",1983-06-04,"0.05"
"955",1983-07-04,"0"
"956",1983-08-04,"0"
"957",1983-09-04,"0"
"958",1983-10-04,"0"
"959",1983-11-04,"0.06"
"960",1983-12-04,"0.26"
"961",1984-01-04,"0"
"962",1984-02-04,"0.05"
"963",1984-03-04,"0"
"964",1984-04-04,"0"
"965",1984-05-04,"0"
"966",1984-06-04,"0"
"967",1984-07-04,"0"
"968",1984-08-04,"0"
"969",1984-09-04,"0"
"970",1984-10-04,"0.07"
"971",1984-11-04,"0"
"972",1984-12-04,"2.09"
"973",1985-01-04,"0"
"974",1985-02-04,"0.08"
"975",1985-03-04,"0"
"976",1985-04-04,"0.19"
"977",1985-05-04,"0.6"
"978",1985-06-04,"0"
"979",1985-07-04,"0"
"980",1985-08-04,"0"
"981",1985-09-04,"0.1"
"982",1985-10-04,"0.06"
"983",1985-11-04,"0"
"984",1985-12-04,"0"
"985",1986-01-04,"3.06"
"986",1986-02-04,"0"
"987",1986-03-04,"0"
"988",1986-04-04,"0.02"
"989",1986-05-04,"0"
"990",1986-06-04,"0"
"991",1986-07-04,"0.03"
"992",1986-08-04,"0.28"
"993",1986-09-04,"0.08"
"994",1986-10-04,"0.12"
"995",1986-11-04,"0.21"
"996",1986-12-04,"3.39"
"997",1987-01-04,"0"
"998",1987-02-04,"0"
"999",1987-03-04,"0"
"1000",1987-04-04,"0"
"1001",1987-05-04,"0"
"1002",1987-06-04,"0"
"1003",1987-07-04,"0.2"
"1004",1987-08-04,"1.34"
"1005",1987-09-04,"0"
"1006",1987-10-04,"0.15"
"1007",1987-11-04,"0.03"
"1008",1987-12-04,"0"
"1009",1988-01-04,"0"
"1010",1988-02-04,"0"
"1011",1988-03-04,"0"
"1012",1988-04-04,"0"
"1013",1988-05-04,"0"
"1014",1988-06-04,"0"
"1015",1988-07-04,"0"
"1016",1988-08-04,"0.03"
"1017",1988-09-04,"0"
"1018",1988-10-04,"0.07"
"1019",1988-11-04,"0.07"
"1020",1988-12-04,"0"
"1021",1989-01-04,"0"
"1022",1989-02-04,"0.46"
"1023",1989-03-04,"0"
"1024",1989-04-04,"0.9"
"1025",1989-05-04,"0"
"1026",1989-06-04,"0"
"1027",1989-07-04,"0"
"1028",1989-08-04,"0"
"1029",1989-09-04,"0"
"1030",1989-10-04,"0"
"1031",1989-11-04,"0.5"
"1032",1989-12-04,"2.4"
"1033",1990-01-04,"0"
"1034",1990-02-04,"0"
"1035",1990-03-04,"0"
"1036",1990-04-04,"0"
"1037",1990-05-04,"0"
"1038",1990-06-04,"0"
"1039",1990-07-04,"0"
"1040",1990-08-04,"0.07"
"1041",1990-09-04,"0"
"1042",1990-10-04,"0"
"1043",1990-11-04,"0"
"1044",1990-12-04,"2.25"
"1045",1991-01-04,"0.01"
"1046",1991-02-04,"0"
"1047",1991-03-04,"0"
"1048",1991-04-04,"0"
"1049",1991-05-04,"0.05"
"1050",1991-06-04,"0.14"
"1051",1991-07-04,"0"
"1052",1991-08-04,"0"
"1053",1991-09-04,"0"
"1054",1991-10-04,"0"
"1055",1991-11-04,"0"
"1056",1991-12-04,"0.38"
"1057",1992-01-04,"0"
"1058",1992-02-04,"0"
"1059",1992-03-04,"0"
"1060",1992-04-04,"0.05"
"1061",1992-05-04,"0.04"
"1062",1992-06-04,"0"
"1063",1992-07-04,"0"
"1064",1992-08-04,"0"
"1065",1992-09-04,"0.35"
"1066",1992-10-04,"0"
"1067",1992-11-04,"0"
"1068",1992-12-04,"0.25"
"1069",1993-01-04,"0.04"
"1070",1993-02-04,"0"
"1071",1993-03-04,"0"
"1072",1993-04-04,"0"
"1073",1993-05-04,"0"
"1074",1993-06-04,"0"
"1075",1993-07-04,"0"
"1076",1993-08-04,"0.23"
"1077",1993-09-04,"0.3"
"1078",1993-10-04,"0.03"
"1079",1993-11-04,"0"
"1080",1993-12-04,"0.15"
"1081",1994-01-04,"0.43"
"1082",1994-02-04,"0"
"1083",1994-03-04,"1.23"
"1084",1994-04-04,"0.53"
"1085",1994-05-04,"0"
"1086",1994-06-04,"0"
"1087",1994-07-04,"0"
"1088",1994-08-04,"0"
"1089",1994-09-04,"0"
"1090",1994-10-04,"0"
"1091",1994-11-04,"0"
"1092",1994-12-04,"0"
"1093",1995-01-04,"0.05"
"1094",1995-02-04,"1.75"
"1095",1995-03-04,"0"
"1096",1995-04-04,"0.75"
"1097",1995-05-04,"0"
"1098",1995-06-04,"0"
"1099",1995-07-04,"0"
"1100",1995-08-04,"0.38"
"1101",1995-09-04,"0"
"1102",1995-10-04,"0.25"
"1103",1995-11-04,"0.03"
"1104",1995-12-04,"0.05"
"1105",1996-01-04,"0.2"
"1106",1996-02-04,"0"
"1107",1996-03-04,"0"
"1108",1996-04-04,"0"
"1109",1996-05-04,"0.35"
"1110",1996-06-04,"0.01"
"1111",1996-07-04,"0.39"
"1112",1996-08-04,"0"
"1113",1996-09-04,"0"
"1114",1996-10-04,"0"
"1115",1996-11-04,"0"
"1116",1996-12-04,"0"
"1117",1997-01-04,"0"
"1118",1997-02-04,"0"
"1119",1997-03-04,"0.25"
"1120",1997-04-04,"0"
"1121",1997-05-04,"0"
"1122",1997-06-04,"0"
"1123",1997-07-04,"0.15"
"1124",1997-08-04,"0"
"1125",1997-09-04,"0"
"1126",1997-10-04,"0"
"1127",1997-11-04,"0.05"
"1128",1997-12-04,"0"
"1129",1998-01-04,"0"
"1130",1998-02-04,"0"
"1131",1998-03-04,"0"
"1132",1998-04-04,"0"
"1133",1998-05-04,"0"
"1134",1998-06-04,"0"
"1135",1998-07-04,"0"
"1136",1998-08-04,"0"
"1137",1998-09-04,"0"
"1138",1998-10-04,"0"
"1139",1998-11-04,"0"
"1140",1998-12-04,"0"
"1141",1999-01-04,"0.01"
"1142",1999-02-04,"0"
"1143",1999-03-04,"0.3"
"1144",1999-04-04,"0.05"
"1145",1999-05-04,"0.2"
"1146",1999-06-04,"0"
"1147",1999-07-04,"0"
"1148",1999-08-04,"0"
"1149",1999-09-04,"0"
"1150",1999-10-04,"0.74"
"1151",1999-11-04,"0"
"1152",1999-12-04,"0"
"1153",2000-01-04,"0.8"
"1154",2000-02-04,"0"
"1155",2000-03-04,"0"
"1156",2000-04-04,"0.77"
"1157",2000-05-04,"0"
"1158",2000-06-04,"0.02"
"1159",2000-07-04,"0"
"1160",2000-08-04,"0"
"1161",2000-09-04,"0.6"
"1162",2000-10-04,"0.02"
"1163",2000-11-04,"0"
"1164",2000-12-04,"0"
"1165",2001-01-04,"0.05"
"1166",2001-02-04,"0"
"1167",2001-03-04,"0"
"1168",2001-04-04,"0"
"1169",2001-05-04,"0"
"1170",2001-06-04,"0.04"
"1171",2001-07-04,"0"
"1172",2001-08-04,"0"
"1173",2001-09-04,"0.1"
"1174",2001-10-04,"0"
"1175",2001-11-04,"0"
"1176",2001-12-04,"0"
"1177",2002-01-04,"0"
"1178",2002-02-04,"0.15"
"1179",2002-03-04,"0"
"1180",2002-04-04,"0"
"1181",2002-05-04,"0"
"1182",2002-06-04,"0"
"1183",2002-07-04,"0.15"
"1184",2002-08-04,"0"
"1185",2002-09-04,"0.05"
"1186",2002-10-04,"0.07"
"1187",2002-11-04,"0.08"
"1188",2002-12-04,"0"
"1189",2003-01-04,"0.35"
"1190",2003-02-04,"0.55"
"1191",2003-03-04,"0"
"1192",2003-04-04,"0"
"1193",2003-05-04,"0"
"1194",2003-06-04,"0"
"1195",2003-07-04,"0"
"1196",2003-08-04,"0"
"1197",2003-09-04,"1.75"
"1198",2003-10-04,"1.1"
"1199",2003-11-04,"0.1"
"1200",2003-12-04,"0"
"1201",2004-01-04,"0"
"1202",2004-02-04,"0.68"
"1203",2004-03-04,"0"
"1204",2004-04-04,"0.15"
"1205",2004-05-04,"0.48"
"1206",2004-06-04,"0"
"1207",2004-07-04,"0"
"1208",2004-08-04,"0"
"1209",2004-09-04,"0"
"1210",2004-10-04,"0"
"1211",2004-11-04,"0.12"
"1212",2004-12-04,"0.03"
"1213",2005-01-04,"0"
"1214",2005-02-04,"0"
"1215",2005-03-04,"0"
"1216",2005-04-04,"0.08"
"1217",2005-05-04,"0"
"1218",2005-06-04,"0"
"1219",2005-07-04,"0"
"1220",2005-08-04,"0"
"1221",2005-09-04,"0"
"1222",2005-10-04,"0"
"1223",2005-11-04,"0"
"1224",2005-12-04,"0"
"1225",2006-01-04,"0"
"1226",2006-02-04,"0.1"
"1227",2006-03-04,"0"
"1228",2006-04-04,"0.75"
"1229",2006-05-04,"0"
"1230",2006-06-04,"1.9"
"1231",2006-07-04,"0"
"1232",2006-08-04,"0.03"
"1233",2006-09-04,"0.15"
"1234",2006-10-04,"0.02"
"1235",2006-11-04,"0"
"1236",2006-12-04,"0.35"
"1237",2007-01-04,"0"
"1238",2007-02-04,"0"
"1239",2007-03-04,"0"
"1240",2007-04-04,"0.15"
"1241",2007-05-04,"0"
"1242",2007-06-04,"1.35"
"1243",2007-07-04,"0"
"1244",2007-08-04,"0.03"
"1245",2007-09-04,"0"
"1246",2007-10-04,"0"
"1247",2007-11-04,"0.4"
"1248",2007-12-04,"0.15"
"1249",1982-01-05,"2.72"
"1250",1982-02-05,"0.02"
"1251",1982-03-05,"0.06"
"1252",1982-04-05,"1.39"
"1253",1982-05-05,"0"
"1254",1982-06-05,"0"
"1255",1982-07-05,"0"
"1256",1982-08-05,"0"
"1257",1982-09-05,"0"
"1258",1982-10-05,"0"
"1259",1982-11-05,"0.02"
"1260",1982-12-05,"0"
"1261",1983-01-05,"0"
"1262",1983-02-05,"0.06"
"1263",1983-03-05,"0"
"1264",1983-04-05,"0.87"
"1265",1983-05-05,"0.06"
"1266",1983-06-05,"1.08"
"1267",1983-07-05,"0"
"1268",1983-08-05,"0"
"1269",1983-09-05,"0"
"1270",1983-10-05,"0.03"
"1271",1983-11-05,"0.26"
"1272",1983-12-05,"0.2"
"1273",1984-01-05,"0"
"1274",1984-02-05,"1.38"
"1275",1984-03-05,"0"
"1276",1984-04-05,"0"
"1277",1984-05-05,"1.7"
"1278",1984-06-05,"0"
"1279",1984-07-05,"0"
"1280",1984-08-05,"0"
"1281",1984-09-05,"0"
"1282",1984-10-05,"0.02"
"1283",1984-11-05,"0"
"1284",1984-12-05,"0"
"1285",1985-01-05,"0"
"1286",1985-02-05,"0"
"1287",1985-03-05,"0.98"
"1288",1985-04-05,"0"
"1289",1985-05-05,"0.05"
"1290",1985-06-05,"0"
"1291",1985-07-05,"0"
"1292",1985-08-05,"0"
"1293",1985-09-05,"0.77"
"1294",1985-10-05,"0.55"
"1295",1985-11-05,"0.02"
"1296",1985-12-05,"0"
"1297",1986-01-05,"0"
"1298",1986-02-05,"0"
"1299",1986-03-05,"0"
"1300",1986-04-05,"0"
"1301",1986-05-05,"0"
"1302",1986-06-05,"0"
"1303",1986-07-05,"0"
"1304",1986-08-05,"0"
"1305",1986-09-05,"0"
"1306",1986-10-05,"0.53"
"1307",1986-11-05,"0"
"1308",1986-12-05,"0"
"1309",1987-01-05,"0"
"1310",1987-02-05,"0.03"
"1311",1987-03-05,"0"
"1312",1987-04-05,"0.04"
"1313",1987-05-05,"0.2"
"1314",1987-06-05,"0"
"1315",1987-07-05,"0"
"1316",1987-08-05,"0"
"1317",1987-09-05,"0"
"1318",1987-10-05,"0.46"
"1319",1987-11-05,"0.09"
"1320",1987-12-05,"0.02"
"1321",1988-01-05,"0.5"
"1322",1988-02-05,"1.23"
"1323",1988-03-05,"0.18"
"1324",1988-04-05,"0"
"1325",1988-05-05,"0"
"1326",1988-06-05,"0"
"1327",1988-07-05,"0"
"1328",1988-08-05,"0"
"1329",1988-09-05,"0.6"
"1330",1988-10-05,"0.01"
"1331",1988-11-05,"0"
"1332",1988-12-05,"0"
"1333",1989-01-05,"0"
"1334",1989-02-05,"0"
"1335",1989-03-05,"0"
"1336",1989-04-05,"0.14"
"1337",1989-05-05,"0"
"1338",1989-06-05,"0.21"
"1339",1989-07-05,"0"
"1340",1989-08-05,"0.16"
"1341",1989-09-05,"0"
"1342",1989-10-05,"0"
"1343",1989-11-05,"0.02"
"1344",1989-12-05,"0"
"1345",1990-01-05,"0.13"
"1346",1990-02-05,"0.27"
"1347",1990-03-05,"0"
"1348",1990-04-05,"1.05"
"1349",1990-05-05,"0"
"1350",1990-06-05,"0"
"1351",1990-07-05,"0.05"
"1352",1990-08-05,"0"
"1353",1990-09-05,"0"
"1354",1990-10-05,"0.44"
"1355",1990-11-05,"0"
"1356",1990-12-05,"1.05"
"1357",1991-01-05,"0"
"1358",1991-02-05,"0"
"1359",1991-03-05,"1.28"
"1360",1991-04-05,"0"
"1361",1991-05-05,"0.03"
"1362",1991-06-05,"0"
"1363",1991-07-05,"0"
"1364",1991-08-05,"0.1"
"1365",1991-09-05,"0"
"1366",1991-10-05,"0"
"1367",1991-11-05,"0"
"1368",1991-12-05,"0.2"
"1369",1992-01-05,"1.05"
"1370",1992-02-05,"0.15"
"1371",1992-03-05,"0"
"1372",1992-04-05,"0"
"1373",1992-05-05,"0"
"1374",1992-06-05,"0"
"1375",1992-07-05,"0.08"
"1376",1992-08-05,"0"
"1377",1992-09-05,"0.28"
"1378",1992-10-05,"0"
"1379",1992-11-05,"0.29"
"1380",1992-12-05,"0.1"
"1381",1993-01-05,"0.64"
"1382",1993-02-05,"0.05"
"1383",1993-03-05,"0.42"
"1384",1993-04-05,"0"
"1385",1993-05-05,"0"
"1386",1993-06-05,"0"
"1387",1993-07-05,"0"
"1388",1993-08-05,"0.01"
"1389",1993-09-05,"0"
"1390",1993-10-05,"0.4"
"1391",1993-11-05,"1.35"
"1392",1993-12-05,"1.2"
"1393",1994-01-05,"0"
"1394",1994-02-05,"0"
"1395",1994-03-05,"0.36"
"1396",1994-04-05,"0"
"1397",1994-05-05,"3"
"1398",1994-06-05,"0"
"1399",1994-07-05,"0"
"1400",1994-08-05,"0.25"
"1401",1994-09-05,"1.5"
"1402",1994-10-05,"0"
"1403",1994-11-05,"0"
"1404",1994-12-05,"1.4"
"1405",1995-01-05,"0"
"1406",1995-02-05,"0.65"
"1407",1995-03-05,"0.03"
"1408",1995-04-05,"0"
"1409",1995-05-05,"0"
"1410",1995-06-05,"0"
"1411",1995-07-05,"0"
"1412",1995-08-05,"0"
"1413",1995-09-05,"0"
"1414",1995-10-05,"0.01"
"1415",1995-11-05,"0"
"1416",1995-12-05,"0"
"1417",1996-01-05,"0"
"1418",1996-02-05,"0"
"1419",1996-03-05,"0.25"
"1420",1996-04-05,"0"
"1421",1996-05-05,"0"
"1422",1996-06-05,"0.04"
"1423",1996-07-05,"0"
"1424",1996-08-05,"0"
"1425",1996-09-05,"0"
"1426",1996-10-05,"0"
"1427",1996-11-05,"0"
"1428",1996-12-05,"0"
"1429",1997-01-05,"0.55"
"1430",1997-02-05,"1.5"
"1431",1997-03-05,"0"
"1432",1997-04-05,"0"
"1433",1997-05-05,"0"
"1434",1997-06-05,"0"
"1435",1997-07-05,"0"
"1436",1997-08-05,"0.05"
"1437",1997-09-05,"0"
"1438",1997-10-05,"0.05"
"1439",1997-11-05,"0"
"1440",1997-12-05,"0.18"
"1441",1998-01-05,"0.23"
"1442",1998-02-05,"0"
"1443",1998-03-05,"0"
"1444",1998-04-05,"0"
"1445",1998-05-05,"0"
"1446",1998-06-05,"0"
"1447",1998-07-05,"0.25"
"1448",1998-08-05,"0"
"1449",1998-09-05,"0"
"1450",1998-10-05,"0"
"1451",1998-11-05,"0"
"1452",1998-12-05,"0"
"1453",1999-01-05,"0"
"1454",1999-02-05,"0"
"1455",1999-03-05,"0"
"1456",1999-04-05,"0"
"1457",1999-05-05,"0.35"
"1458",1999-06-05,"0"
"1459",1999-07-05,"0"
"1460",1999-08-05,"0"
"1461",1999-09-05,"0"
"1462",1999-10-05,"0.1"
"1463",1999-11-05,"0"
"1464",1999-12-05,"0"
"1465",2000-01-05,"0.6"
"1466",2000-02-05,"0"
"1467",2000-03-05,"0"
"1468",2000-04-05,"0.12"
"1469",2000-05-05,"0.03"
"1470",2000-06-05,"0"
"1471",2000-07-05,"0.6"
"1472",2000-08-05,"0"
"1473",2000-09-05,"0"
"1474",2000-10-05,"0.2"
"1475",2000-11-05,"0.3"
"1476",2000-12-05,"0"
"1477",2001-01-05,"0"
"1478",2001-02-05,"0.25"
"1479",2001-03-05,"0"
"1480",2001-04-05,"0"
"1481",2001-05-05,"0.13"
"1482",2001-06-05,"0"
"1483",2001-07-05,"0"
"1484",2001-08-05,"0"
"1485",2001-09-05,"0"
"1486",2001-10-05,"0"
"1487",2001-11-05,"0.08"
"1488",2001-12-05,"0"
"1489",2002-01-05,"0"
"1490",2002-02-05,"0"
"1491",2002-03-05,"0"
"1492",2002-04-05,"0"
"1493",2002-05-05,"0"
"1494",2002-06-05,"0.05"
"1495",2002-07-05,"0"
"1496",2002-08-05,"0"
"1497",2002-09-05,"0"
"1498",2002-10-05,"0.18"
"1499",2002-11-05,"0.19"
"1500",2002-12-05,"0"
"1501",2003-01-05,"0"
"1502",2003-02-05,"0"
"1503",2003-03-05,"0.73"
"1504",2003-04-05,"0.45"
"1505",2003-05-05,"0"
"1506",2003-06-05,"0.47"
"1507",2003-07-05,"0"
"1508",2003-08-05,"0.25"
"1509",2003-09-05,"0"
"1510",2003-10-05,"0"
"1511",2003-11-05,"0.36"
"1512",2003-12-05,"0"
"1513",2004-01-05,"0"
"1514",2004-02-05,"0"
"1515",2004-03-05,"0.21"
"1516",2004-04-05,"0.7"
"1517",2004-05-05,"0"
"1518",2004-06-05,"0"
"1519",2004-07-05,"0.05"
"1520",2004-08-05,"0"
"1521",2004-09-05,"0"
"1522",2004-10-05,"0"
"1523",2004-11-05,"1.39"
"1524",2004-12-05,"0"
"1525",2005-01-05,"0"
"1526",2005-02-05,"0"
"1527",2005-03-05,"0"
"1528",2005-04-05,"0"
"1529",2005-05-05,"0"
"1530",2005-06-05,"0"
"1531",2005-07-05,"0"
"1532",2005-08-05,"0"
"1533",2005-09-05,"0"
"1534",2005-10-05,"0"
"1535",2005-11-05,"0"
"1536",2005-12-05,"0"
"1537",2006-01-05,"0.2"
"1538",2006-02-05,"1.85"
"1539",2006-03-05,"0"
"1540",2006-04-05,"0.13"
"1541",2006-05-05,"0"
"1542",2006-06-05,"0.05"
"1543",2006-07-05,"0"
"1544",2006-08-05,"0"
"1545",2006-09-05,"0"
"1546",2006-10-05,"0.28"
"1547",2006-11-05,"0"
"1548",2006-12-05,"0"
"1549",2007-01-05,"0"
"1550",2007-02-05,"0"
"1551",2007-03-05,"0.05"
"1552",2007-04-05,"0.65"
"1553",2007-05-05,"0.08"
"1554",2007-06-05,"0.2"
"1555",2007-07-05,"1.5"
"1556",2007-08-05,"0"
"1557",2007-09-05,"0"
"1558",2007-10-05,"0"
"1559",2007-11-05,"0"
"1560",2007-12-05,"0.05"
"1561",1982-01-06,"0"
"1562",1982-02-06,"0"
"1563",1982-03-06,"0.77"
"1564",1982-04-06,"0.02"
"1565",1982-05-06,"0"
"1566",1982-06-06,"0"
"1567",1982-07-06,"0"
"1568",1982-08-06,"0"
"1569",1982-09-06,"0"
"1570",1982-10-06,"0"
"1571",1982-11-06,"1.38"
"1572",1982-12-06,"0"
"1573",1983-01-06,"0"
"1574",1983-02-06,"0"
"1575",1983-03-06,"0"
"1576",1983-04-06,"0"
"1577",1983-05-06,"0.06"
"1578",1983-06-06,"0"
"1579",1983-07-06,"0"
"1580",1983-08-06,"0"
"1581",1983-09-06,"0"
"1582",1983-10-06,"0.12"
"1583",1983-11-06,"1.47"
"1584",1983-12-06,"0"
"1585",1984-01-06,"0"
"1586",1984-02-06,"0.4"
"1587",1984-03-06,"0.45"
"1588",1984-04-06,"0.39"
"1589",1984-05-06,"0.1"
"1590",1984-06-06,"0"
"1591",1984-07-06,"0.4"
"1592",1984-08-06,"0"
"1593",1984-09-06,"0"
"1594",1984-10-06,"0.01"
"1595",1984-11-06,"0.35"
"1596",1984-12-06,"0"
"1597",1985-01-06,"0.2"
"1598",1985-02-06,"0"
"1599",1985-03-06,"0"
"1600",1985-04-06,"0.29"
"1601",1985-05-06,"0.42"
"1602",1985-06-06,"0.1"
"1603",1985-07-06,"0"
"1604",1985-08-06,"0"
"1605",1985-09-06,"0"
"1606",1985-10-06,"0.36"
"1607",1985-11-06,"3.18"
"1608",1985-12-06,"0"
"1609",1986-01-06,"1.01"
"1610",1986-02-06,"0.22"
"1611",1986-03-06,"0"
"1612",1986-04-06,"0"
"1613",1986-05-06,"0.12"
"1614",1986-06-06,"0"
"1615",1986-07-06,"0.15"
"1616",1986-08-06,"0"
"1617",1986-09-06,"0.05"
"1618",1986-10-06,"0.05"
"1619",1986-11-06,"0"
"1620",1986-12-06,"0"
"1621",1987-01-06,"0"
"1622",1987-02-06,"0"
"1623",1987-03-06,"0"
"1624",1987-04-06,"0"
"1625",1987-05-06,"0.03"
"1626",1987-06-06,"0.28"
"1627",1987-07-06,"0"
"1628",1987-08-06,"0"
"1629",1987-09-06,"0"
"1630",1987-10-06,"0"
"1631",1987-11-06,"0"
"1632",1987-12-06,"0.03"
"1633",1988-01-06,"0"
"1634",1988-02-06,"0"
"1635",1988-03-06,"0.08"
"1636",1988-04-06,"0.43"
"1637",1988-05-06,"0"
"1638",1988-06-06,"0.15"
"1639",1988-07-06,"0"
"1640",1988-08-06,"0"
"1641",1988-09-06,"0.88"
"1642",1988-10-06,"0.38"
"1643",1988-11-06,"0.02"
"1644",1988-12-06,"0"
"1645",1989-01-06,"0"
"1646",1989-02-06,"0"
"1647",1989-03-06,"0.17"
"1648",1989-04-06,"0"
"1649",1989-05-06,"0"
"1650",1989-06-06,"0"
"1651",1989-07-06,"0"
"1652",1989-08-06,"0.14"
"1653",1989-09-06,"0"
"1654",1989-10-06,"0"
"1655",1989-11-06,"0"
"1656",1989-12-06,"0"
"1657",1990-01-06,"0"
"1658",1990-02-06,"0.05"
"1659",1990-03-06,"0"
"1660",1990-04-06,"0"
"1661",1990-05-06,"0.87"
"1662",1990-06-06,"0"
"1663",1990-07-06,"0.02"
"1664",1990-08-06,"0"
"1665",1990-09-06,"0"
"1666",1990-10-06,"0.18"
"1667",1990-11-06,"3.18"
"1668",1990-12-06,"0"
"1669",1991-01-06,"0"
"1670",1991-02-06,"0"
"1671",1991-03-06,"0"
"1672",1991-04-06,"0"
"1673",1991-05-06,"0"
"1674",1991-06-06,"0"
"1675",1991-07-06,"0"
"1676",1991-08-06,"1.42"
"1677",1991-09-06,"0"
"1678",1991-10-06,"0"
"1679",1991-11-06,"0"
"1680",1991-12-06,"0"
"1681",1992-01-06,"4.36"
"1682",1992-02-06,"0.6"
"1683",1992-03-06,"0"
"1684",1992-04-06,"0.05"
"1685",1992-05-06,"0"
"1686",1992-06-06,"0"
"1687",1992-07-06,"0.02"
"1688",1992-08-06,"0"
"1689",1992-09-06,"0"
"1690",1992-10-06,"0"
"1691",1992-11-06,"0.49"
"1692",1992-12-06,"0.32"
"1693",1993-01-06,"0"
"1694",1993-02-06,"0"
"1695",1993-03-06,"0.55"
"1696",1993-04-06,"0"
"1697",1993-05-06,"0"
"1698",1993-06-06,"1.43"
"1699",1993-07-06,"0"
"1700",1993-08-06,"0.01"
"1701",1993-09-06,"0"
"1702",1993-10-06,"0"
"1703",1993-11-06,"0"
"1704",1993-12-06,"0"
"1705",1994-01-06,"0"
"1706",1994-02-06,"0"
"1707",1994-03-06,"0.1"
"1708",1994-04-06,"0.04"
"1709",1994-05-06,"0"
"1710",1994-06-06,"1.23"
"1711",1994-07-06,"0.01"
"1712",1994-08-06,"0.06"
"1713",1994-09-06,"0.33"
"1714",1994-10-06,"0"
"1715",1994-11-06,"0.16"
"1716",1994-12-06,"0"
"1717",1995-01-06,"0"
"1718",1995-02-06,"0"
"1719",1995-03-06,"0.66"
"1720",1995-04-06,"0"
"1721",1995-05-06,"0.15"
"1722",1995-06-06,"0"
"1723",1995-07-06,"0"
"1724",1995-08-06,"0"
"1725",1995-09-06,"0"
"1726",1995-10-06,"2.05"
"1727",1995-11-06,"0"
"1728",1995-12-06,"0.5"
"1729",1996-01-06,"0"
"1730",1996-02-06,"0"
"1731",1996-03-06,"0"
"1732",1996-04-06,"0"
"1733",1996-05-06,"0"
"1734",1996-06-06,"0"
"1735",1996-07-06,"0"
"1736",1996-08-06,"0"
"1737",1996-09-06,"0"
"1738",1996-10-06,"0"
"1739",1996-11-06,"0"
"1740",1996-12-06,"0"
"1741",1997-01-06,"0.08"
"1742",1997-02-06,"0"
"1743",1997-03-06,"1.4"
"1744",1997-04-06,"0.03"
"1745",1997-05-06,"0.35"
"1746",1997-06-06,"0"
"1747",1997-07-06,"0"
"1748",1997-08-06,"0.07"
"1749",1997-09-06,"0"
"1750",1997-10-06,"0"
"1751",1997-11-06,"0"
"1752",1997-12-06,"0.6"
"1753",1998-01-06,"0.23"
"1754",1998-02-06,"0"
"1755",1998-03-06,"0"
"1756",1998-04-06,"0"
"1757",1998-05-06,"0.18"
"1758",1998-06-06,"0.08"
"1759",1998-07-06,"0"
"1760",1998-08-06,"0"
"1761",1998-09-06,"0"
"1762",1998-10-06,"0"
"1763",1998-11-06,"0"
"1764",1998-12-06,"0"
"1765",1999-01-06,"0"
"1766",1999-02-06,"0"
"1767",1999-03-06,"0.18"
"1768",1999-04-06,"0"
"1769",1999-05-06,"0"
"1770",1999-06-06,"0.07"
"1771",1999-07-06,"0.33"
"1772",1999-08-06,"0.25"
"1773",1999-09-06,"0"
"1774",1999-10-06,"0.05"
"1775",1999-11-06,"0"
"1776",1999-12-06,"0.1"
"1777",2000-01-06,"0"
"1778",2000-02-06,"0"
"1779",2000-03-06,"0"
"1780",2000-04-06,"0.03"
"1781",2000-05-06,"0"
"1782",2000-06-06,"0"
"1783",2000-07-06,"0"
"1784",2000-08-06,"0"
"1785",2000-09-06,"0"
"1786",2000-10-06,"1.4"
"1787",2000-11-06,"0.05"
"1788",2000-12-06,"0"
"1789",2001-01-06,"0.3"
"1790",2001-02-06,"0"
"1791",2001-03-06,"0.15"
"1792",2001-04-06,"0"
"1793",2001-05-06,"0"
"1794",2001-06-06,"0"
"1795",2001-07-06,"0"
"1796",2001-08-06,"0"
"1797",2001-09-06,"0"
"1798",2001-10-06,"0.1"
"1799",2001-11-06,"0.24"
"1800",2001-12-06,"0"
"1801",2002-01-06,"0"
"1802",2002-02-06,"0"
"1803",2002-03-06,"0"
"1804",2002-04-06,"0"
"1805",2002-05-06,"0"
"1806",2002-06-06,"0.7"
"1807",2002-07-06,"0.04"
"1808",2002-08-06,"0.23"
"1809",2002-09-06,"0"
"1810",2002-10-06,"0"
"1811",2002-11-06,"2.3"
"1812",2002-12-06,"0"
"1813",2003-01-06,"0.1"
"1814",2003-02-06,"0"
"1815",2003-03-06,"0"
"1816",2003-04-06,"0"
"1817",2003-05-06,"0.125"
"1818",2003-06-06,"0"
"1819",2003-07-06,"0"
"1820",2003-08-06,"0.1"
"1821",2003-09-06,"0"
"1822",2003-10-06,"0"
"1823",2003-11-06,"0"
"1824",2003-12-06,"0.12"
"1825",2004-01-06,"0.03"
"1826",2004-02-06,"0.17"
"1827",2004-03-06,"0.13"
"1828",2004-04-06,"0"
"1829",2004-05-06,"0"
"1830",2004-06-06,"0"
"1831",2004-07-06,"0.05"
"1832",2004-08-06,"0"
"1833",2004-09-06,"0"
"1834",2004-10-06,"0"
"1835",2004-11-06,"0"
"1836",2004-12-06,"0"
"1837",2005-01-06,"0.19"
"1838",2005-02-06,"0"
"1839",2005-03-06,"0"
"1840",2005-04-06,"0"
"1841",2005-05-06,"0"
"1842",2005-06-06,"0.12"
"1843",2005-07-06,"0"
"1844",2005-08-06,"0"
